id,text,timestamp,source,symbols,company_names,url,verified
1016644265227771900,Comparing IHS Markit $INFO &amp; Jianpu Technology $JT  https://t.co/IWZfRdFrEQ,Tue Jul 10 11:24:15 +0000 2018,EnterpriseLeade,INFO,IHS Markit Ltd.,http://theenterpriseleader.com/?p=976973,False
1016649012479479800,$NVCN NEOVASC is at support $MTG $XLV $CELG $ENDP $GILD $CZR $NGD $LUV $HAL $GERN $GLD $AIG $WMT $JCI $GLW $AKER… https://t.co/Zsjj0iOYXs,Tue Jul 10 11:43:07 +0000 2018,PortoRicanRasta,PHM,PulteGroup,https://twitter.com/i/web/status/1016649012479479810,False
1016649020104740900,Read this short article on @ippiblog  https://t.co/cECZFBnc3N… Ron Alvarez highlights the #blockchain's potential t… https://t.co/sUG6ckm2BM,Tue Jul 10 11:43:09 +0000 2018,bityanky,IP,International Paper Company,http://ip-pi-blog.com/2018/06/22/int,False
1016649022059176000,RT @bityanky: Read this short article on @ippiblog  https://t.co/cECZFBnc3N… Ron Alvarez highlights the #blockchain's potential to protect…,Tue Jul 10 11:43:09 +0000 2018,StartupsBot,IP,International Paper Company,http://ip-pi-blog.com/2018/06/22/int,False
1016649666090369000,$JEC Jacobs - Jacobs Selected by Eastman for Construction Maintenance and Turnaround Services at Two Manufac From our Stock News Alerts App,Tue Jul 10 11:45:43 +0000 2018,Allstocknews,JEC,Jacobs Engineering Group Inc.,,False
1016649709996437500,$NVCN Neovasc $XOM $SIRI $EBAY $FXI $VIPS $EWZ $IWM $MGM $RSX $USO $WFT $XLI $PBR $EGO $ORCL $AUY $SQ $ESV $IBN… https://t.co/CTriFicwBL,Tue Jul 10 11:45:53 +0000 2018,PortoRicanRasta,CX,CEMEX,https://twitter.com/i/web/status/1016649709996437504,False
1016649793664438300,American Electric Power $AEP Now Covered by Barclays https://t.co/xdAjGjNGI0,Tue Jul 10 11:46:13 +0000 2018,ThisLincolnian,AEP,American Electric Power Company,http://thelincolnianonline.com/?p=2174152,False
1016649824660312000,$NVCN Neovasc $YNDX $AAL $BABA $BBD $BTG $COP $PAY $RF $HPQ $AMAT $WMB $IQ $HAL $DUST $NEM $XLP $MRK $STNG $CZR… https://t.co/w1PFEQC2t3,Tue Jul 10 11:46:21 +0000 2018,PortoRicanRasta,EMN,Eastman Chemical Company,https://twitter.com/i/web/status/1016649824660312064,False
1016649955304452100,Barclays Starts NiSource $NI at Equalweight https://t.co/mouKcp22du,Tue Jul 10 11:46:52 +0000 2018,AnalystWire,NI,NiSource Inc.,http://streetinsider.com/r/14384592,False
1016650132685819900,Consolidated Edison $ED Coverage Initiated at Barclays https://t.co/dTuS9T1n0b,Tue Jul 10 11:47:34 +0000 2018,ledgerzette,ED,Consolidated Edison,http://ledgergazette.com/?p=2816956,False
1016650314945040400,7/10 Launch List  $MNK $WTI $DEPO $PAH $ACLS,Tue Jul 10 11:48:18 +0000 2018,profit_m_c,PAH,Platform Specialty Products Corporation,,False
1016650426266128400,Edison International $EIX Research Coverage Started at Barclays https://t.co/ZPqnKJHEnG,Tue Jul 10 11:48:44 +0000 2018,TheMarketsDaily,EIX,Edison International,http://zpr.io/6TCQd,False
1016650531769548800,Barclays Initiates Coverage on NiSource $NI https://t.co/UEbSByphBU,Tue Jul 10 11:49:09 +0000 2018,TickerReport,NI,NiSource Inc.,http://tickerreport.com/?p=3626329,False
1016650598152843300,7/10 Launch List  $MNK $WTI $DEPO $PAH $ACLS looking forward to another green day on the $SPY https://t.co/KbyfFVAMpA,Tue Jul 10 11:49:25 +0000 2018,profit_m_c,PAH,Platform Specialty Products Corporation,,False
1016650739370913800,PulteGroup $PHM vs. TRI Pointe Group $TPH Financial Comparison https://t.co/zH84br7TET,Tue Jul 10 11:49:59 +0000 2018,WatchlistN,PHM,PulteGroup,http://zpr.io/6TSnB,False
1016650748954906600,Barclays Initiates Coverage on NiSource $NI https://t.co/vKt80uddys,Tue Jul 10 11:50:01 +0000 2018,WatchlistN,NI,NiSource Inc.,http://zpr.io/6TS6P,False
1016650814138527700,El mercado ha acumulado 3 subidas seguidas en los últimos días por lo que muchos recuperan el entusiasmo de que pu… https://t.co/BaH0e3SPTV,Tue Jul 10 11:50:17 +0000 2018,el_primer_piso,GNTX,Gentex Corporation,https://twitter.com/i/web/status/1016650814138527745,False
1016651212945576000,Everest Re Group $RE and Allstate $ALL Head-To-Head Analysis https://t.co/HMhoDSHP0x,Tue Jul 10 11:51:52 +0000 2018,ThisLincolnian,RE,Everest Re Group,http://thelincolnianonline.com/?p=2174168,False
1016651226392522800,WEC Energy Group $WEC Research Coverage Started at Barclays https://t.co/61LQpWHgwv,Tue Jul 10 11:51:55 +0000 2018,ThisLincolnian,WEC,WEC Energy Group,http://thelincolnianonline.com/?p=2174157,False
1016651815968964600,Avangrid $AGR versus Edison International $EIX Head to Head Review https://t.co/vNrZganRGf,Tue Jul 10 11:54:16 +0000 2018,TranscriptDaily,EIX,Edison International,http://zpr.io/6TSZw,False
1016651848604938200,$ORLY looking for a big 5 yr breakout,Tue Jul 10 11:54:23 +0000 2018,PVBTrader,ORLY,O'Reilly Automotive,,False
1016652237794209800,Jacobs wins contract from Eastman Chemical https://t.co/wh5uW4sMqv #premarket $JEC,Tue Jul 10 11:55:56 +0000 2018,MarketCurrents,JEC,Jacobs Engineering Group Inc.,https://seekingalpha.com/news/3368851-jacobs-wins-contract-eastman-chemical?source=feed_f,False
1016652420426948600,Vectren CenterPoint discussion of pending approvals https://t.co/UQNEMdAdze #utilities $VVC $CNP #mergers https://t.co/3V2MSn2ZGa,Tue Jul 10 11:56:40 +0000 2018,ctfn_news,CNP,CenterPoint Energy,https://ctfn.news/jul-9-2018-cnp-vvc-65616/,False
1016652459010388000,Call Volume:  $NFLX $MDLZ $AMAT $NRG $CELG $HSIC $AMWD $VICR $SNAP $ADP $DAL $BP $LULU $TSLA $IBM $CAT $GILD $DB $SQ $AMZN $DEPO $NUE,Tue Jul 10 11:56:49 +0000 2018,TopStockAlerts1,HSIC,Henry Schein,,False
1016652533362778100,Financial Analysis: Leucadia National $LUK versus Teijin Adr Rep $TINLY https://t.co/wGuu6EpdbY,Tue Jul 10 11:57:07 +0000 2018,ZolmaxNews,LUK,Leucadia National Corporation,http://zolmax.com/?p=2372695,False
1016652572126580700,Put volume:  $LNC $PBR $ALL $NWL $SIX $ADTN $AAOI $NXPI $TTM $FLR $HBI $NTES $HOLX $PEG $FANG $BW $XON $WDC $HES $FTI $HRG $GME $TTWO,Tue Jul 10 11:57:16 +0000 2018,TopStockAlerts1,HOLX,Hologic,,False
1016652696722591700,$1.63 Earnings Per Share Expected for Aon PLC $AON This Quarter https://t.co/NihqY5WPnt,Tue Jul 10 11:57:46 +0000 2018,ConsumerFeed,AON,Aon plc,http://zpr.io/6TSMT,False
1016652701168537600,Comparing PS Business Parks $PSB and DDR $DDR https://t.co/viW8JRnmPW,Tue Jul 10 11:57:47 +0000 2018,ConsumerFeed,DDR,DDR Corp.,http://zpr.io/6TSMx,False
1016652744759939100,Critical Analysis: Teijin Adr Rep $TINLY and Leucadia National $LUK https://t.co/zpMhTe1k11,Tue Jul 10 11:57:57 +0000 2018,dailypoliticaln,LUK,Leucadia National Corporation,http://www.dailypolitical.com/?p=2192632,False
1016652966156292100,CenterPoint Energy $CNP &amp; Empresa Distribuidora y Cmrz Nrt $EDN Financial Comparison https://t.co/REWpAOrYKS,Tue Jul 10 11:58:50 +0000 2018,TheMarketsDaily,CNP,CenterPoint Energy,http://zpr.io/6TShi,False
1016653267361845200,Short sale vol (not short interest) for $CBL on 2018-07-09 is 84%. https://t.co/ytJrLms8fg $CONE 53% $BXP 67% $CTT 40% $TCO 50%,Tue Jul 10 12:00:02 +0000 2018,shortvolumes,BXP,Boston Properties,http://shortvolumes.com/?t=CBL,False
1016653270260084700,RT @MarketCurrents: Jacobs wins contract from Eastman Chemical https://t.co/wh5uW4sMqv #premarket $JEC,Tue Jul 10 12:00:02 +0000 2018,joeysangs,JEC,Jacobs Engineering Group Inc.,https://seekingalpha.com/news/3368851-jacobs-wins-contract-eastman-chemical?source=feed_f,False
1016653312689606700,BidaskClub top 50 #StronglyBought $CTL $OTEX $CCI $DLR $WELL $LLY $CRM $INFY $K $SNE $SO $PSA $NEE $HUM $KR $KKR… https://t.co/DAhUawXlnh,Tue Jul 10 12:00:12 +0000 2018,BACTop50Cies,IP,International Paper Company,https://twitter.com/i/web/status/1016653312689606657,False
1016654027839430700,$XLNX:  New Insider Filing on  SVP FPGA &amp; Silicon Tech  WILLIAM CHRISTOPHER MADDEN:  https://t.co/xIzHM1HGax,Tue Jul 10 12:03:03 +0000 2018,InsiderAlertsIA,XLNX,Xilinx,http://insideri.com/1731931_000124636018001861_0001246360-18-001861,False
1016654342236049400,Wells Fargo &amp; Co Reiterates “$14.00” Price Target for SLM $SLM  https://t.co/wNvxiJRMkH,Tue Jul 10 12:04:18 +0000 2018,EnterpriseLeade,SLM,SLM Corporation,http://theenterpriseleader.com/?p=977109,False
1016654347541909500,Havens Advisors LLC Has Lifted Position in Rockwell Collins INC $COL by $5.01 Million as Stock Value Were Volatile https://t.co/lg85U1t69S,Tue Jul 10 12:04:19 +0000 2018,The_CasualSmart,COL,Rockwell Collins,https://thecasualsmart.com/2018/07/10/havens-advisors-llc-has-lifted-position-in-rockwell-collins-inc-col-by-5-01-million-as-stock-value-were-volatile/,False
1016654355078844400,Financial initiations https://t.co/XnJ6vAPJ8L #premarket $CBOE $CME $OZRK $SLM,Tue Jul 10 12:04:21 +0000 2018,MarketCurrents,SLM,SLM Corporation,https://seekingalpha.com/news/3368860-financial-initiations?source=feed_f,False
1016654450868543500,As Rockwell Collins INC $COL Valuation Were Volatile Havens Advisors LLC Raised by $5.01 Million Its Position - https://t.co/6WAk8XRkaP,Tue Jul 10 12:04:44 +0000 2018,whatsonthorold2,COL,Rockwell Collins,https://www.whatsonthorold.com/2018/07/10/as-rockwell-collins-inc-col-valuation-were-volatile-havens-advisors-llc-raised-by-5-01-million-its-position/,False
1016654567533146100,As Rockwell Collins INC $COL Stock Were Volatile Havens Advisors LLC Increased Its Holding https://t.co/VlwSA3a43J,Tue Jul 10 12:05:12 +0000 2018,The_CasualSmart,COL,Rockwell Collins,https://floridarecorder.com/2018/07/10/as-rockwell-collins-inc-col-stock-were-volatile-havens-advisors-llc-increased-its-holding/,False
1016655028193411100,Good morning traders! Here is some OI changes Bull- $DE $FLR $HAL $HUYA $INFY $JWN $MET $LVS $SNAP $PG $WFC $ZION… https://t.co/35ffuzdmwI,Tue Jul 10 12:07:01 +0000 2018,OptionsMamba,FLR,Fluor Corporation,https://twitter.com/i/web/status/1016655028193411073,False
1016655569531359200,WEC Energy Group Gets a Hold Rating from Citigroup $WEC $C https://t.co/fVMiWltrag,Tue Jul 10 12:09:10 +0000 2018,ARatings,WEC,WEC Energy Group,http://www.analystratings.com/articles/wec-energy-group-gets-a-hold-rating-from-citigroup/,False
1016655821269323800,Reviewing Fidelity National Information Servcs $FIS &amp; Cass Information Systems $CASS https://t.co/zM4I7Wug5G,Tue Jul 10 12:10:10 +0000 2018,dakotafinancial,FIS,Fidelity National Information Services,http://dakotafinancialnews.com/?p=308597,False
1016656193870168000,Notable Two Hundred Day Moving Average Cross - $ETR #energy https://t.co/lcLj9Jn3lQ,Tue Jul 10 12:11:39 +0000 2018,bnkinvest,ETR,Entergy Corporation,http://dlvr.it/Qb4Hp4,False
1016656436762329100,$MO $SKT $TGT $PNR $ED $T $KMB $BEN $PEP $ORI $UVV $LEG $PBCT $CSVI $MDP $BKH https://t.co/D5FMDkE3Te,Tue Jul 10 12:12:37 +0000 2018,SeekingAlpha,ED,Consolidated Edison,https://seekingalpha.com/article/4186312-high-yield-dividend-champion-portfolio-july-update?source=feed_f,False
1016656934483701800,Ameren $AEE Receives New Coverage from Analysts at Barclays https://t.co/RQzXpijvHo,Tue Jul 10 12:14:36 +0000 2018,dispatchtribune,AEE,Ameren Corporation,http://dispatchtribunal.com/?p=2044509,False
1016657620923383800,$TD $RIOCF $KO $JNJ $BCE $CM $JCOUF $CBYDF $BNS $TU $RCI $FTS $CDUAF $CNI $CP $HRNNF $WM $MCD $YUM $YUMC $PEP $WMT https://t.co/azA7zZ04Ij,Tue Jul 10 12:17:20 +0000 2018,SeekingAlpha,WM,Waste Management,https://seekingalpha.com/article/4186313-q2-2018-dividend-report?source=feed_f,False
1016657681367556100,$MO $SKT $TGT $PNR $ED $T $KMB $BEN $PEP $ORI $UVV $LEG $PBCT $CSVI $MDP $BKH https://t.co/gGH1UOcukG,Tue Jul 10 12:17:34 +0000 2018,kyookine,ED,Consolidated Edison,https://seekingalpha.com/article/4186312-high-yield-dividend-champion-portfolio-july-update?source=tweet,False
1016657971022090200,Doug Schenkel assesses positioning and market expectations for Life Sciences Diagnostics &amp; Tools companies going in… https://t.co/C65ZzlsqKF,Tue Jul 10 12:18:43 +0000 2018,CowenResearch,HOLX,Hologic,https://twitter.com/i/web/status/1016657971022090242,True
1016658207740170200,Ameren $AEE Receives New Coverage from Analysts at Barclays  https://t.co/JaQUprgMYe,Tue Jul 10 12:19:39 +0000 2018,EnterpriseLeade,AEE,Ameren Corporation,http://theenterpriseleader.com/?p=977219,False
1016658226304180200,Analyzing U.S. Silica $SLCA and United States Lime &amp; Minerals $USLM https://t.co/wW5SIuErzD,Tue Jul 10 12:19:44 +0000 2018,dailypoliticaln,SLCA,U.S. Silica Holdings,http://www.dailypolitical.com/?p=2192685,False
1016658749317140500,#MichaelClayton $MON @MonsantoCo https://t.co/ztNKa7iVU7,Tue Jul 10 12:21:49 +0000 2018,rothmere,MON,Monsanto Company,https://twitter.com/BlacklistedNews/status/1016658335016210432,False
1016659371458252800,Zacks: Brokerages Anticipate Fidelity National Information Servcs Inc $FIS Will Post Earnings of $1.20 Per Share https://t.co/pCMsFKIjyV,Tue Jul 10 12:24:17 +0000 2018,TickerReport,FIS,Fidelity National Information Services,http://tickerreport.com/?p=3626432,False
1016659375358971900,Monsanto $MON Given Consensus Rating of “Hold” by Analysts https://t.co/FV19H8TvJx,Tue Jul 10 12:24:18 +0000 2018,TickerReport,MON,Monsanto Company,http://tickerreport.com/?p=3626431,False
1016659444975980500,Monsanto $MON Receives Average Rating of “Hold” from Analysts https://t.co/cisRt6c71p,Tue Jul 10 12:24:34 +0000 2018,WatchlistN,MON,Monsanto Company,http://zpr.io/6TrJp,False
1016659454073417700,Zacks: Brokerages Anticipate Fidelity National Information Servcs Inc $FIS to Post $1.20 Earnings Per Share https://t.co/V8qpc5wvUn,Tue Jul 10 12:24:37 +0000 2018,WatchlistN,FIS,Fidelity National Information Services,http://zpr.io/6TrJT,False
1016659731434258400,RT @WatchlistN: Monsanto $MON Receives Average Rating of “Hold” from Analysts https://t.co/cisRt6c71p,Tue Jul 10 12:25:43 +0000 2018,anti__Monsanto,MON,Monsanto Company,http://zpr.io/6TrJp,False
1016659810044055600,Hot Stock under Consideration – UDR Inc (NYSE: UDR) https://t.co/9lmX7Feeox $UDR #stocks #stockmarket,Tue Jul 10 12:26:01 +0000 2018,StocksPredictr,UDR,UDR,http://alphabetastock.com/2018/03/15/hot-stock-under-consideration-udr-inc-nyse-udr/,False
1016660101791469600,Reviewing Waste Management $WM and Advanced Disposal Services $ADSW https://t.co/jkCOjq25Mj,Tue Jul 10 12:27:11 +0000 2018,ConsumerFeed,WM,Waste Management,http://zpr.io/6TrBq,False
1016660449264394200,Globus Medical $GMED and Becton Dickinson and $BDX Head to Head Review https://t.co/gNNiwdjbtL,Tue Jul 10 12:28:34 +0000 2018,TickerReport,BDX,Becton Dickinson,http://tickerreport.com/?p=3626441,False
1016660725908074500,Torchmark $TMK &amp; Voya Financial $VOYA Head-To-Head Contrast https://t.co/WELx1mK54k,Tue Jul 10 12:29:40 +0000 2018,ZolmaxNews,TMK,Torchmark Corporation,http://zolmax.com/?p=2372778,False
1016660781088362500,EPS for Unum Group $UNM Expected At $1.27 https://t.co/oKJOkhPu93,Tue Jul 10 12:29:53 +0000 2018,The_CasualSmart,UNM,Unum Group,https://thecasualsmart.com/2018/07/10/eps-for-unum-group-unm-expected-at-1-27/,False
1016660821659799600,Financial Contrast: Torchmark $TMK &amp; Voya Financial $VOYA https://t.co/5T3E3YvviC,Tue Jul 10 12:30:03 +0000 2018,dailypoliticaln,TMK,Torchmark Corporation,http://www.dailypolitical.com/?p=2192715,False
1016660937032568800,EPS for Unum Group $UNM Expected At $1.27 - https://t.co/X6X8xMYvP2,Tue Jul 10 12:30:30 +0000 2018,whatsonthorold2,UNM,Unum Group,https://www.whatsonthorold.com/2018/07/10/eps-for-unum-group-unm-expected-at-1-27/,False
1016660995039641600,Big Put Activity https://t.co/Td7YyVW8cM … $BW $FTI $NTES $HBI $ADTN $LNC $HES $TTWO $AAOI $HOLX $FANG $ALL $NWL… https://t.co/s2P4kAVLS5,Tue Jul 10 12:30:44 +0000 2018,DailyStockPlays,AEP,American Electric Power Company,http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2018-07-09.html,False
1016661043022622700,EPS for Unum Group $UNM Expected At $1.27 https://t.co/cbvfUM3f0c,Tue Jul 10 12:30:55 +0000 2018,The_CasualSmart,UNM,Unum Group,https://floridarecorder.com/2018/07/10/eps-for-unum-group-unm-expected-at-1-27/,False
1016661138384121900,Big Call Activity https://t.co/VbbX80OdFg … $MGP $MET $USB $BBOX $ARQL $COF $MGM $JCP $JWN $HCC $GE $GPRE $AMX $OPK… https://t.co/PG8YJn6yDD,Tue Jul 10 12:31:18 +0000 2018,DailyStockPlays,HSY,The Hershey Company,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-09.html,False
1016661142431658000,RT @Lin_ling_88: 5 MEGA trends driving stocks regardless of Trump/tariff 🔥AI: $NVDA  $XLNX 🔥E-Commerce: $AMZN  $BABA $CVNA 🔥Mobile payme…,Tue Jul 10 12:31:19 +0000 2018,afhamidnow,XLNX,Xilinx,,False
1016661143551643600,Unum Group $UNM EPS Estimated At $1.27 https://t.co/JLBXf2BC3V,Tue Jul 10 12:31:19 +0000 2018,reurope_stock,UNM,Unum Group,https://reurope.com/2018/07/10/unum-group-unm-eps-estimated-at-1-27-2/,False
1016661221116973000,Analysts See $1.27 EPS for Unum Group $UNM - https://t.co/jjxaQpz0GY,Tue Jul 10 12:31:38 +0000 2018,bibeypost_stock,UNM,Unum Group,https://www.bibeypost.com/analysts-see-1-27-eps-for-unum-group-unm/,False
1016661227026763800,$OKE technical alerts: NR7 New 52 Week High Narrow Range Bar Stochastic Reached Overbought MAC... https://t.co/l3H8SeVWYI,Tue Jul 10 12:31:39 +0000 2018,SwingTradeBot,OKE,ONEOK,https://swingtradebot.com/equities/OKE,False
1016661324900679700,Big Call Activity https://t.co/VbbX80OdFg … $DAL $NRG $TSLA $NFLX $ADP $AMZN $NUE $AMAT $HSIC $BP $AMWD $SNAP $GILD… https://t.co/grVBdgl7BY,Tue Jul 10 12:32:03 +0000 2018,DailyStockPlays,HSIC,Henry Schein,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-09.html,False
1016661731958050800,Stericycle Inc $SRCL Given Consensus Rating of “Hold” by Brokerages https://t.co/JBlPg3iDEn,Tue Jul 10 12:33:40 +0000 2018,WatchlistN,SRCL,Stericycle,http://zpr.io/6T2sQ,False
1016661813524598800,Stericycle Inc $SRCL Given Consensus Recommendation of “Hold” by Brokerages https://t.co/2IL3GfFfPv,Tue Jul 10 12:33:59 +0000 2018,TickerReport,SRCL,Stericycle,http://tickerreport.com/?p=3626453,False
1016661945477410800,$AON technical alerts: Upside 200 DMA Break New Uptrend Crossed Above 50 DMA Stochastic Reached... https://t.co/D9UIOVVbw5,Tue Jul 10 12:34:31 +0000 2018,SwingTradeBot,AON,Aon plc,https://swingtradebot.com/equities/AON,False
1016662188122099700,Contrasting Vocera Communications $VCRA and Lumentum $LITE  https://t.co/MZCMPXHGve,Tue Jul 10 12:35:28 +0000 2018,EnterpriseLeade,LITE,Lumentum Holdings Inc.,http://theenterpriseleader.com/?p=977284,False
1016662218354692100,Reviewing Helmerich &amp; Payne $HP and Oasis Midstream Partners $OMP https://t.co/xL21mCiiwj,Tue Jul 10 12:35:36 +0000 2018,OlympiaReport,HP,Helmerich & Payne,http://theolympiareport.com/?p=915149,False
1016662490871156700,$BLK $CNP CenterPoint Energy Inc. SEC Filing: Form SC 13G/A https://t.co/pSBmQkzmEV,Tue Jul 10 12:36:41 +0000 2018,StockTexts,CNP,CenterPoint Energy,http://www.sec.gov/Archives/edgar/data/1130310/000021545718005800/us15189t1079_070518.txt,False
1016662812813353000,Citigroup Trims WestRock $WRK Target Price to $75.00 https://t.co/6CA444aUZO,Tue Jul 10 12:37:57 +0000 2018,ConsumerFeed,WRK,WestRock Company,http://zpr.io/6T2up,False
1016663336476381200,RT @WatchlistN: Monsanto $MON Receives Average Rating of “Hold” from Analysts https://t.co/cisRt6c71p,Tue Jul 10 12:40:02 +0000 2018,Lacernman,MON,Monsanto Company,http://zpr.io/6TrJp,False
1016663425324404700,$TD $RIOCF $KO $JNJ $BCE $CM $JCOUF $CBYDF $BNS $TU $RCI $FTS $CDUAF $CNI $CP $HRNNF $WM $MCD $YUM $YUMC $PEP $WMT https://t.co/xiPSMoXRfN,Tue Jul 10 12:40:23 +0000 2018,weijgenberger,WM,Waste Management,https://seekingalpha.com/article/4186313-q2-2018-dividend-report?source=tweet,False
1016663440050360300,WEC Energy Group $WEC Price Target Raised to $63.00 at Citigroup https://t.co/2laauY7FWH,Tue Jul 10 12:40:27 +0000 2018,OlympiaReport,WEC,WEC Energy Group,http://theolympiareport.com/?p=915159,False
1016663721287004200,$sode signs MOU with TADRC Inc. For an increase of 3-5mil. To be complete in the next 30 to 45 days… https://t.co/GeyT5qLCLs,Tue Jul 10 12:41:34 +0000 2018,forever_t_2000,JEC,Jacobs Engineering Group Inc.,https://twitter.com/i/web/status/1016663721287004160,False
1016663765864067100,Financial Contrast: AV Homes $AVHI versus PulteGroup $PHM https://t.co/TSoxLhnCTK,Tue Jul 10 12:41:45 +0000 2018,ThisLincolnian,PHM,PulteGroup,http://thelincolnianonline.com/?p=2174312,False
1016663877419962400,$RKUNY Rakuten $7.24 #premarket #ask should be over $10 already $MS $JPM $WFC $SAN $C $BAC $LUK $DB $EVR $WMT $BBVA… https://t.co/bhkRZEGY20,Tue Jul 10 12:42:11 +0000 2018,RakutenStock,LUK,Leucadia National Corporation,https://twitter.com/i/web/status/1016663877419962368,False
1016663956809814000,$CNP New Form SC 13G/A for CenterPoint Energy Inc. From our Stock News Alerts App,Tue Jul 10 12:42:30 +0000 2018,Allstocknews,CNP,CenterPoint Energy,,False
1016664530628239400,WEC Energy Group $WEC Price Target Raised to $63.00 at Citigroup https://t.co/qdxF2lPkh4,Tue Jul 10 12:44:47 +0000 2018,WeekHerald,WEC,WEC Energy Group,http://weekherald.com/?p=2980977,False
1016664768122425300,Dry Bulk Shipping Stocks Are Poised To Jump via @forbes $DCIX $TOPS $DRYS https://t.co/20S9LcMCOO,Tue Jul 10 12:45:44 +0000 2018,JamesDeanStocks,DCIX,Diana Containerships Inc.,https://www.forbes.com/sites/jimcollins/2018/07/09/dry-bulk-shipping-stocks-are-poised-to-jump/#63672cbcb37e,False
1016665462283780100,FBR saying buy the weakness on $LITE stating the competitor report was an estimate and while logical the source wa… https://t.co/T64pbq9BeF,Tue Jul 10 12:48:29 +0000 2018,SmithngTrades,LITE,Lumentum Holdings Inc.,https://twitter.com/i/web/status/1016665462283780098,False
1016665834524115000,$NUAN Nuance Communication #stocks #stockstowatch  https://t.co/3tlnWXE0yd https://t.co/RcKbQ6nxL3,Tue Jul 10 12:49:58 +0000 2018,totalinvestor1,NUAN,Nuance Communications,http://totalinvestor.blogspot.com/,False
1016666353145507800,$CNP:  New SEC Filing for CNP: Form SC 13G/A (No. 0000215457-18-005800):  https://t.co/jocjVgT25H,Tue Jul 10 12:52:01 +0000 2018,Stock_News_Now,CNP,CenterPoint Energy,http://stocknewsflow.com/1130310_000021545718005800_0000215457-18-005800,False
1016667120128745500,Hot #Stocks Analysis &amp; Outlook Video for $CPB $DTE $F $MCHP $NVDA on our #mtbanalysis Mag &gt;&gt;&gt;… https://t.co/2s6tqXMIt2,Tue Jul 10 12:55:04 +0000 2018,mytradingbuddy,DTE,DTE Energy Company,https://twitter.com/i/web/status/1016667120128745473,False
1016667155230625800,Here it is: $MMYT $MBCN $NTWK $WNC $STL $VLY-A $MUR $NOM $MTH $CUBS. More details at https://t.co/FOOriXawTk,Tue Jul 10 12:55:13 +0000 2018,randomstocks_d,MUR,Murphy Oil Corporation,http://randomstocks.buckmaster.ca,False
1016667531724120000,Lumentum $LITE Given a $85.00 Price Target at Craig Hallum  https://t.co/Vh3AKGIsIX,Tue Jul 10 12:56:42 +0000 2018,EnterpriseLeade,LITE,Lumentum Holdings Inc.,http://theenterpriseleader.com/?p=977326,False
1016667661659451400,RT @forever_t_2000: $sode signs MOU with TADRC Inc. For an increase of 3-5mil. To be complete in the next 30 to 45 days  https://t.co/kJmNF…,Tue Jul 10 12:57:13 +0000 2018,stockpicklist,JEC,Jacobs Engineering Group Inc.,,False
1016668366218678300,Short sale volume (not short interest) for $ARRY on 2018-07-09 is 55%. https://t.co/1FkMXjt76z $AZN 59% $NVS 58% $LLY 57% $CELG 48%,Tue Jul 10 13:00:01 +0000 2018,shortvolumes,ARRY,Array BioPharma Inc.,http://shortvolumes.com/?t=ARRY,False
1016668397218816000,Gentex Corp Com $GNTX Holder Reinhart Partners INC Has Decreased Stake - https://t.co/fDa8bKIkjR,Tue Jul 10 13:00:09 +0000 2018,whatsonthorold2,GNTX,Gentex Corporation,https://www.whatsonthorold.com/2018/07/10/gentex-corp-com-gntx-holder-reinhart-partners-inc-has-decreased-stake/,False
1016668456568180700,Fridays close before the gap down on monday three weeks ago is holding as the pre market resistance. We are trading… https://t.co/Jcv3hfZZqk,Tue Jul 10 13:00:23 +0000 2018,threepeatprofit,PAH,Platform Specialty Products Corporation,https://twitter.com/i/web/status/1016668456568180736,False
1016668567138431000,7/10 200D MA Watch List: $RHT $GPRO $AA $MNK $MNST $SPWR $JPM $TLT $GPS $GDX $TSLA $FCAU $EWW $SCHW $FNSR $ENB… https://t.co/7jkuUSL6H8,Tue Jul 10 13:00:49 +0000 2018,TradeAcademyCo,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1016668567138430976,False
1016668592551710700,Reinhart Partners INC Decreased Its Holding in Gentex Corp Com $GNTX as Stock Declined https://t.co/fgXjiOYNe2,Tue Jul 10 13:00:55 +0000 2018,reurope_stock,GNTX,Gentex Corporation,https://reurope.com/2018/07/10/reinhart-partners-inc-decreased-its-holding-in-gentex-corp-com-gntx-as-stock-declined/,False
1016668665515782100,Gentex Corp Com $GNTX Holder Reinhart Partners INC Has Decreased Its Holding by $9.89 Million - https://t.co/Hu7PgY2c6A,Tue Jul 10 13:01:13 +0000 2018,bibeypost_stock,GNTX,Gentex Corporation,https://www.bibeypost.com/gentex-corp-com-gntx-holder-reinhart-partners-inc-has-decreased-its-holding-by-9-89-million/,False
1016668721849491500,7/10 50D MA Watch List: $DBX $AKS $CVX $SMH $HON $DKS $JCI $CME $GM $ANF $LBTYA $NUE $NVDA $GE $X $EPD $WBA $SGMO… https://t.co/ifd1L797Tz,Tue Jul 10 13:01:26 +0000 2018,TradeAcademyCo,JCI,Johnson Controls International plc,https://twitter.com/i/web/status/1016668721849491458,False
